lng,lat,value,name
-98.752121,33.395958,1000,TRINITY_ALL
-96.101578,32.125833,500,TRSES_UNIT6
-100.256468,32.213737,1000,TTWEC_G1
-94.943134,29.3787,500,TXCTY_CTA
-97.386761,33.722847,1000,TYLRWIND_RN
-94.947715,29.37874,500,UCC_COG_PUN1
-99.386387,33.63333,1000,VERTIGO_UN1
-97.009991,28.787301,500,VIC_VICTORG5
-96.833846,28.570746,500,VISTRON_PUN1
-96.318088,33.563556,1000,VLSES_UNIT3
-100.992187,33.745055,1000,WAKEWE_ALL
-95.635131,29.478021,500,WAP_WAPGT_1
-97.909898,33.059622,1000,WCPP_CT1
-97.507208,30.235327,1000,WEBBER_WS_T1
-101.132693,33.95036,1000,WEC_WECG1
-98.592503,33.863559,1000,WFCOGEN_13
-97.731919,32.333825,1000,WHCCS_CT1_ST
-97.427082,33.719111,1000,WHTTAIL_WR1
-96.987361,30.038281,1000,WIPOPA_1_2
-98.338379,30.556077,1000,WIR_WIRTZ_G1
-97.371158,31.866411,1000,WND_WHITNEY
-98.522287,33.540457,1000,WNDTS2_UNIT1
