DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
11/15/2018,01:00,LPCCS_CT11, 27.95,N
11/15/2018,01:00,LPCCS_CT12, 27.95,N
11/15/2018,01:00,LPCCS_CT21, 27.95,N
11/15/2018,01:00,LPCCS_CT22, 27.95,N
11/15/2018,01:00,LPCCS_UNIT1, 27.95,N
11/15/2018,01:00,LPCCS_UNIT2, 27.95,N
11/15/2018,01:00,LV1A_LV1B, 28.19,N
11/15/2018,01:00,LV3_RN, 29.78,N
11/15/2018,01:00,LV3_UNIT1, 28.09,N
11/15/2018,01:00,LV4_UNIT_1, 28.09,N
11/15/2018,01:00,LV5_UNIT1, 29.78,N
11/15/2018,01:00,LZ_AEN, 27.92,N
11/15/2018,01:00,LZ_CPS, 27.89,N
11/15/2018,01:00,LZ_HOUSTON, 27.84,N
11/15/2018,01:00,LZ_LCRA, 27.85,N
11/15/2018,01:00,LZ_NORTH, 27.97,N
11/15/2018,01:00,LZ_RAYBN, 27.93,N
11/15/2018,01:00,LZ_SOUTH, 29.72,N
11/15/2018,01:00,LZ_WEST, 29.49,N
11/15/2018,01:00,MARBFA, 27.91,N
11/15/2018,01:00,MARIAH_ALL, 27.99,N
11/15/2018,01:00,MAR_MARSFOG1, 27.92,N
11/15/2018,01:00,MAR_MARSFOG2, 27.92,N
11/15/2018,01:00,MAR_MARSFOG3, 27.92,N
11/15/2018,01:00,MCDLD_FCSBW1, 28.11,N
11/15/2018,01:00,MCSES_UNIT6, 28.55,N
11/15/2018,01:00,MCSES_UNIT7, 28.55,N
11/15/2018,01:00,MCSES_UNIT8, 28.55,N
11/15/2018,01:00,MDANP_CT1_2, 27.87,N
11/15/2018,01:00,MDANP_CT3_4, 27.87,N
11/15/2018,01:00,MDANP_CT5_6, 27.87,N
11/15/2018,01:00,MESQCRK_ALL, 28.06,N
11/15/2018,01:00,MGSES_CT123, 28.06,N
11/15/2018,01:00,MGSES_CT456, 28.06,N
11/15/2018,01:00,MIAM1_G1_G2, 27.99,N
11/15/2018,01:00,MIL_MILG1_2, 27.94,N
11/15/2018,01:00,MIL_MILG345, 27.94,N
11/15/2018,01:00,MIRAGE_G1, 27.99,N
11/15/2018,01:00,MIRASOLE_GEN, 28.02,N
11/15/2018,01:00,MLSES_UNIT1, 27.88,N
11/15/2018,01:00,MLSES_UNIT2, 27.88,N
11/15/2018,01:00,MLSES_UNIT3, 27.88,N
11/15/2018,01:00,MNSES_UNIT1, 27.94,N
11/15/2018,01:00,MNSES_UNIT2, 27.94,N
11/15/2018,01:00,MNSES_UNIT3, 27.94,N
11/15/2018,01:00,MOZART_WIND1, 28.02,N
11/15/2018,01:00,MWEC_G1, 28.02,N
11/15/2018,01:00,NACPW_UNIT1, 27.87,N
11/15/2018,01:00,NBOHR_RN, 27.98,N
11/15/2018,01:00,NCARBIDEG8, 31.66,N
11/15/2018,01:00,NCARBIDE_1_7, 31.66,N
11/15/2018,01:00,NCARBID_PUN1, 31.66,N
11/15/2018,01:00,NCARBID_PUN2, 31.66,N
11/15/2018,01:00,NEDIN_CC1, 27.89,N
11/15/2018,01:00,NED_NEDIN_G1, 27.89,N
11/15/2018,01:00,NED_NEDIN_G2, 27.89,N
11/15/2018,01:00,NED_NEDIN_G3, 27.89,N
11/15/2018,01:00,NUECES_B_CC1, 33.23,N
11/15/2018,01:00,NUE_NUECESG7, 33.23,N
11/15/2018,01:00,NUE_NUECESG8, 33.22,N
11/15/2018,01:00,NUE_NUECESG9, 33.22,N
11/15/2018,01:00,NWF_NWF1, 32.24,N
11/15/2018,01:00,OECCS_1, 28.23,N
11/15/2018,01:00,OECCS_2, 28.23,N
11/15/2018,01:00,OECCS_CC1, 28.23,N
11/15/2018,01:00,OECCS_CC2, 28.23,N
11/15/2018,01:00,OGSES_1, 27.82,N
11/15/2018,01:00,OGSES_2, 27.82,N
11/15/2018,01:00,OKLA_OKLA_G1, 27.98,N
11/15/2018,01:00,OLIN_OLING_1, 27.94,N
11/15/2018,01:00,OLIN_OLING_2, 27.94,N
11/15/2018,01:00,OLIN_OLING_3, 27.94,N
11/15/2018,01:00,OLIN_OLING_4, 27.94,N
11/15/2018,01:00,OWF_OWF, 28.09,N
11/15/2018,01:00,OXY_OXY_CCG1, 33.54,N
11/15/2018,01:00,OXY_PUN1, 33.54,N
11/15/2018,01:00,OXY_PUN2, 33.54,N
11/15/2018,01:00,PANDA_S_CC1, 27.96,N
11/15/2018,01:00,PANDA_S_CT1, 27.96,N
11/15/2018,01:00,PANDA_S_CT2, 27.96,N
11/15/2018,01:00,PANDA_S_ST1, 27.96,N
11/15/2018,01:00,PANDA_T1_CC1, 27.87,N
11/15/2018,01:00,PANDA_T1_CT1, 27.87,N
11/15/2018,01:00,PANDA_T1_CT2, 27.87,N
11/15/2018,01:00,PANDA_T1_ST1, 27.87,N
11/15/2018,01:00,PANDA_T2_CC1, 27.87,N
11/15/2018,01:00,PANDA_T2_CT1, 27.87,N
11/15/2018,01:00,PANDA_T2_CT2, 27.87,N
11/15/2018,01:00,PANDA_T2_ST1, 27.87,N
11/15/2018,01:00,PAP1_PAP1, 33.57,N
11/15/2018,01:00,PB2SES_CT1, 31.96,N
11/15/2018,01:00,PB2SES_CT2, 31.96,N
11/15/2018,01:00,PB2SES_CT3, 31.96,N
11/15/2018,01:00,PB2SES_CT4, 31.96,N
11/15/2018,01:00,PB2SES_CT5, 31.96,N
11/15/2018,01:00,PC_NORTH_1, 28.13,N
11/15/2018,01:00,PC_SOUTH_ALL, 28.13,N
11/15/2018,01:00,PEARSA_1_24, 28.16,N
11/15/2018,01:00,PEAR_PEARS_1, 28.17,N
11/15/2018,01:00,PEAR_PEARS_2, 28.17,N
11/15/2018,01:00,PENA_ALL, 28.1,N
11/15/2018,01:00,PH1_UNIT1_2, 27.99,N
11/15/2018,01:00,PH2_U1_U2, 27.99,N
11/15/2018,01:00,PNPI_GT2_RN, 27.76,N
11/15/2018,01:00,PR_PR_G2, 27.88,N
11/15/2018,01:00,PSA_CC1, 27.79,N
11/15/2018,01:00,PSA_PSA_G1, 27.79,N
11/15/2018,01:00,PSA_PSA_G2, 27.79,N
11/15/2018,01:00,PSA_PSA_G3, 27.79,N
11/15/2018,01:00,PSA_PSA_G4, 27.79,N
11/15/2018,01:00,PSA_PSA_G5, 27.79,N
11/15/2018,01:00,PSA_PSA_G6, 27.79,N
11/15/2018,01:00,PSA_PSA_G7, 27.79,N
11/15/2018,01:00,PSA_PUN1, 27.79,N
11/15/2018,01:00,PSA_PUN2, 27.79,N
11/15/2018,01:00,PSA_PUN3, 27.79,N
11/15/2018,01:00,PSA_PUN4, 27.79,N
11/15/2018,01:00,PSA_PUN5, 27.79,N
11/15/2018,01:00,PSG_CC1, 27.82,N
11/15/2018,01:00,PSG_PSG_GT2, 27.82,N
11/15/2018,01:00,PSG_PSG_GT3, 27.82,N
11/15/2018,01:00,PSG_PSG_ST1, 27.82,N
11/15/2018,01:00,PYR_PYRON1, 28.02,N
11/15/2018,01:00,QALSW_ALL, 28.23,N
11/15/2018,01:00,QALSW_CC1, 28.23,N
11/15/2018,01:00,QALSW_CC2, 28.23,N
11/15/2018,01:00,RAYBURN_CC1, 28.36,N
11/15/2018,01:00,RAYBURN_G1_2, 29.11,N
11/15/2018,01:00,RAYB_G78910, 28.36,N
11/15/2018,01:00,RDCAN_RDCNY1, 28.04,N
11/15/2018,01:00,REDFISH_ALL, 28.71,N
11/15/2018,01:00,REDGATE_ALL, 28.15,N
11/15/2018,01:00,REROCK_ALL, 47.03,N
11/15/2018,01:00,RHESS_1, 27.9,N
11/15/2018,01:00,RIGGIN_UNIT1, 54.55,N
11/15/2018,01:00,RIONOG_CC1, 27.88,N
11/15/2018,01:00,RIONOG_CT1, 27.88,N
11/15/2018,01:00,RIONOG_CT2, 27.88,N
11/15/2018,01:00,RIONOG_CT3, 27.88,N
11/15/2018,01:00,RIONOG_ST1, 27.88,N
11/15/2018,01:00,RN_DEC_AGR_A, 27.97,N
11/15/2018,01:00,RN_DEC_AGR_B, 27.97,N
11/15/2018,01:00,RN_DEC_AGR_C, 27.97,N
11/15/2018,01:00,RN_DEC_AGR_D, 27.97,N
11/15/2018,01:00,RN_DEC_GSU0, 27.97,N
11/15/2018,01:00,RN_DEC_GSU1, 27.97,N
11/15/2018,01:00,RN_DEC_GSU2, 27.97,N
11/15/2018,01:00,RN_ECEC_HOLT, 29.1,N
11/15/2018,01:00,RN_OCI_ALAMO, 27.88,N
11/15/2018,01:00,RN_RTS1, 27.91,N
11/15/2018,01:00,RN_SR_WIND1, 28.23,N
11/15/2018,01:00,RN_TOSBATT, 28.08,N
11/15/2018,01:00,ROUTE66_RN, 27.99,N
