DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag
11/13/2018,7,3,CBEC_CC1,LCCRN,31.45,N
11/13/2018,7,3,CBEC_CC2,LCCRN,31.45,N
11/13/2018,7,3,CBY4_ALL,PCCRN,31.93,N
11/13/2018,7,3,CBY4_CC1,LCCRN,31.93,N
11/13/2018,7,3,CBY_CBY_G1,RN,31.93,N
11/13/2018,7,3,CBY_CBY_G2,RN,31.91,N
11/13/2018,7,3,CCEC_CC1,LCCRN,25.17,N
11/13/2018,7,3,CCEC_GT1,PCCRN,25.17,N
11/13/2018,7,3,CCEC_GT2,PCCRN,25.17,N
11/13/2018,7,3,CCEC_PUN1,PUN,25.17,N
11/13/2018,7,3,CCEC_PUN2,PUN,25.17,N
11/13/2018,7,3,CCEC_ST1,PCCRN,25.17,N
11/13/2018,7,3,CEDROHI_CHW1,RN,23.96,N
11/13/2018,7,3,CFLATS_UNIT,RN,31.16,N
11/13/2018,7,3,CHAMON_UN1,RN,32.06,N
11/13/2018,7,3,CHAMON_UN2,RN,32.06,N
11/13/2018,7,3,CHEDPW_GT2,PCCRN,32.08,N
11/13/2018,7,3,CHE_CC1,LCCRN,31.99,N
11/13/2018,7,3,CHE_LYD,PCCRN,31.92,N
11/13/2018,7,3,CHE_LYD2,PCCRN,31.92,N
11/13/2018,7,3,CHE_PUN1,PUN,31.92,N
11/13/2018,7,3,CHE_PUN2,PUN,31.92,N
11/13/2018,7,3,COL_COLETOG1,RN,25.82,N
11/13/2018,7,3,COTPLNS_RN,RN,36.57,N
11/13/2018,7,3,COTTON_PAP2,RN,25.23,N
11/13/2018,7,3,CPSES_UNIT1,RN,35.55,N
11/13/2018,7,3,CPSES_UNIT2,RN,35.55,N
11/13/2018,7,3,CSC_CSECG1_2,RN,38.99,N
11/13/2018,7,3,CVC_CC1,LCCRN,32.08,N
11/13/2018,7,3,CVC_CVCG1_5,PCCRN,32.08,N
11/13/2018,7,3,CVC_CVC_G2,PCCRN,32.08,N
11/13/2018,7,3,CVC_CVC_G3,PCCRN,32.08,N
11/13/2018,7,3,DANSBY_ALL,RN,33.87,N
11/13/2018,7,3,DC2SES_ALL,RN,35.73,N
11/13/2018,7,3,DC_E,LZ_DCEW,36.97,N
11/13/2018,7,3,DC_E,LZ_DC,36.97,N
11/13/2018,7,3,DC_L,LZ_DCEW,23.7,N
11/13/2018,7,3,DC_L,LZ_DC,23.7,N
11/13/2018,7,3,DC_N,LZ_DC,36.55,N
11/13/2018,7,3,DC_N,LZ_DCEW,36.55,N
11/13/2018,7,3,DC_R,LZ_DCEW,24.51,N
11/13/2018,7,3,DC_R,LZ_DC,24.51,N
11/13/2018,7,3,DC_S,LZ_DCEW,18.87,N
11/13/2018,7,3,DC_S,LZ_DC,18.87,N
11/13/2018,7,3,DDPEC_CC1,LCCRN,31.79,N
11/13/2018,7,3,DDPEC_GT1,PCCRN,31.79,N
11/13/2018,7,3,DDPEC_GT2,PCCRN,31.79,N
11/13/2018,7,3,DDPEC_GT3,PCCRN,31.79,N
11/13/2018,7,3,DDPEC_GT4,PCCRN,31.79,N
11/13/2018,7,3,DDPEC_GT6,PCCRN,31.79,N
11/13/2018,7,3,DDPEC_ST1,PCCRN,31.79,N
11/13/2018,7,3,DECKER_DPG1,RN,36.33,N
11/13/2018,7,3,DECKER_DPG2,RN,36.33,N
11/13/2018,7,3,DECKER_GT,RN,36.29,N
11/13/2018,7,3,DENISON_G1_2,RN,37.05,N
11/13/2018,7,3,DERMOTT_ALL,RN,36.77,N
11/13/2018,7,3,DIB_CC1,LCCRN,31.86,N
11/13/2018,7,3,DIB_DIB_G1,PCCRN,31.86,N
11/13/2018,7,3,DIB_DIB_G2,PCCRN,31.86,N
11/13/2018,7,3,DIB_DIB_G3,PCCRN,31.86,N
11/13/2018,7,3,DIB_DIB_G4,PCCRN,31.86,N
11/13/2018,7,3,DIB_PUN1,PUN,31.86,N
11/13/2018,7,3,DIB_PUN2,PUN,31.86,N
11/13/2018,7,3,DOWGEN_PUN1,PUN,30.85,N
11/13/2018,7,3,DOWGEN_PUN2,PUN,30.85,N
11/13/2018,7,3,DOWGEN_PUN3,PUN,30.85,N
11/13/2018,7,3,DOW_61_2_63,RN,30.85,N
11/13/2018,7,3,DOW_64,RN,30.85,N
11/13/2018,7,3,DOW_81_2_84,RN,30.85,N
11/13/2018,7,3,DOW_G37_G35,RN,30.85,N
11/13/2018,7,3,DOW_G66_ST65,RN,30.85,N
11/13/2018,7,3,DOW_G67,RN,30.85,N
11/13/2018,7,3,DOW_G96_ST95,RN,30.85,N
11/13/2018,7,3,DUKE_CC1,LCCRN,24.53,N
11/13/2018,7,3,DUKE_GST1CCU,PCCRN,24.53,N
11/13/2018,7,3,DUKE_GT2_CCU,PCCRN,24.53,N
11/13/2018,7,3,DUP_DUPV1_G1,RN,27.23,N
11/13/2018,7,3,DUP_PUN1,PUN,27.23,N
11/13/2018,7,3,DUP_PUN2,PUN,27.23,N
11/13/2018,7,3,DUP_PUN3,PUN,27.23,N
11/13/2018,7,3,DUP_PUN4,PUN,27.23,N
11/13/2018,7,3,ECLIPSE_UN1,RN,18.24,N
11/13/2018,7,3,ELB_ELBCREEK,RN,30.63,N
11/13/2018,7,3,ELECTRAW_1_2,RN,36.55,N
11/13/2018,7,3,ENAS_ENA1,RN,41.2,N
11/13/2018,7,3,ETCCS_CC1,LCCRN,26.93,N
11/13/2018,7,3,ETCCS_CCU,PCCRN,26.93,N
11/13/2018,7,3,EXGNSND_RN,RN,24.03,N
11/13/2018,7,3,EXGNWTL_1,RN,23.96,N
11/13/2018,7,3,EXN_14,RN,31.92,N
11/13/2018,7,3,EXN_1_3,RN,31.92,N
11/13/2018,7,3,EXN_4,RN,31.92,N
11/13/2018,7,3,EXN_8,RN,31.92,N
11/13/2018,7,3,EXN_9_13,RN,31.92,N
11/13/2018,7,3,EXN_PUN1,PUN,31.92,N
11/13/2018,7,3,EXN_PUN2,PUN,31.92,N
11/13/2018,7,3,EXN_PUN3,PUN,31.92,N
11/13/2018,7,3,FAL_FALCONG1,RN,24.25,N
11/13/2018,7,3,FAL_FALCONG2,RN,24.25,N
11/13/2018,7,3,FAL_FALCONG3,RN,24.25,N
11/13/2018,7,3,FEGC_RN,RN,31.72,N
11/13/2018,7,3,FERGCC_CC1,LCCRN,34.49,N
11/13/2018,7,3,FERGCC_GT1_1,PCCRN,34.49,N
11/13/2018,7,3,FERGCC_GT2_3,PCCRN,34.49,N
11/13/2018,7,3,FERGCC_ST1_5,PCCRN,34.49,N
11/13/2018,7,3,FERMI_ALL,RN,17.97,N
11/13/2018,7,3,FLCNS_CC1,LCCRN,56.31,N
11/13/2018,7,3,FLCNS_UNIT1,PCCRN,56.31,N
11/13/2018,7,3,FLCNS_UNIT2,PCCRN,56.31,N
11/13/2018,7,3,FLCNS_UNIT3,PCCRN,56.31,N
11/13/2018,7,3,FLTCK_SSI,RN,35.81,N
11/13/2018,7,3,FLUVANNA_1_2,RN,37.41,N
11/13/2018,7,3,FORMOSA_CC1,LCCRN,27.75,N
11/13/2018,7,3,FORMOSA_PUN1,PUN,27.75,N
11/13/2018,7,3,FORMOSA_PUN2,PUN,27.75,N
11/13/2018,7,3,FO_FORMOSA11,RN,27.75,N
11/13/2018,7,3,FO_FORMOSA12,RN,27.75,N
11/13/2018,7,3,FO_FORMOSG1,PCCRN,27.75,N
11/13/2018,7,3,FO_FORMOSG10,PCCRN,27.75,N
11/13/2018,7,3,FO_FORMOSG2,PCCRN,27.75,N
11/13/2018,7,3,FO_FORMOSG3,PCCRN,27.75,N
11/13/2018,7,3,FO_FORMOSG4,PCCRN,27.75,N
11/13/2018,7,3,FO_FORMOSG5,PCCRN,27.75,N
11/13/2018,7,3,FO_FORMOSG6,PCCRN,27.75,N
11/13/2018,7,3,FO_FORMOSG7,PCCRN,27.75,N
11/13/2018,7,3,FO_FORMOSG8,RN,27.75,N
11/13/2018,7,3,FO_FORMOSG9,PCCRN,27.75,N
11/13/2018,7,3,FPPYD_FPP_G1,RN,35.67,N
11/13/2018,7,3,FPPYD_FPP_G2,RN,35.67,N
11/13/2018,7,3,FPPYD_FPP_G3,RN,35.67,N
11/13/2018,7,3,FREC_1_CCU,PCCRN,34.85,N
11/13/2018,7,3,FREC_2_CCU,PCCRN,34.73,N
11/13/2018,7,3,FREC_CC1,LCCRN,34.85,N
11/13/2018,7,3,FREC_CC2,LCCRN,34.73,N
11/13/2018,7,3,FRNYPP_1_CCU,PCCRN,36.8,N
11/13/2018,7,3,FRNYPP_2_CCU,PCCRN,36.8,N
11/13/2018,7,3,FRNYPP_CC1,LCCRN,36.8,N
11/13/2018,7,3,FRNYPP_CC2,LCCRN,36.8,N
11/13/2018,7,3,FTR_CC1,LCCRN,32.81,N
11/13/2018,7,3,FTR_FTR_G1_4,PCCRN,32.81,N
11/13/2018,7,3,FTWIND_UNIT1,RN,34.76,N
11/13/2018,7,3,GBY_GBY_5,RN,31.98,N
11/13/2018,7,3,GBY_GT,RN,31.86,N
11/13/2018,7,3,GIB_GIB_CRG1,RN,32.96,N
11/13/2018,7,3,GID_GIDEONG1,RN,35.88,N
11/13/2018,7,3,GID_GIDEONG2,RN,35.88,N
11/13/2018,7,3,GID_GIDEONG3,RN,35.88,N
11/13/2018,7,3,GOA_GOATWIND,RN,35.24,N
11/13/2018,7,3,GPASTURE_ALL,RN,36.47,N
11/13/2018,7,3,GRANDVW1_A_B,RN,36.54,N
11/13/2018,7,3,GRSES_UNIT1,RN,36.5,N
11/13/2018,7,3,GRSES_UNIT2,RN,36.49,N
11/13/2018,7,3,GUADG_CC1,LCCRN,20.21,N
11/13/2018,7,3,GUADG_CC2,LCCRN,20.21,N
11/13/2018,7,3,GUADG_CCU1,PCCRN,20.21,N
11/13/2018,7,3,GUADG_CCU2,PCCRN,20.21,N
11/13/2018,7,3,GUNMTN_NODE,RN,55.09,N
11/13/2018,7,3,GWEC_G1,RN,34.82,N
11/13/2018,7,3,HAYSEN1_2,RN,26.21,N
11/13/2018,7,3,HAYSEN3_4,RN,26.21,N
11/13/2018,7,3,HB_BUSAVG,SH,34.49,N
11/13/2018,7,3,HB_HOUSTON,HU,31.88,N
11/13/2018,7,3,HB_HUBAVG,AH,34.55,N
11/13/2018,7,3,HB_NORTH,HU,35.86,N
11/13/2018,7,3,HB_SOUTH,HU,29.24,N
11/13/2018,7,3,HB_WEST,HU,41.22,N
11/13/2018,7,3,HELIOS_RN,RN,21.84,N
11/13/2018,7,3,HHGT_KENDAL,RN,24.96,N
11/13/2018,7,3,HHOLLW2_WND1,RN,35.69,N
11/13/2018,7,3,HHOLLW3_WND1,RN,35.69,N
11/13/2018,7,3,HHOLLW4_WND1,RN,35.69,N
11/13/2018,7,3,HICK_G1_G2,RN,17.36,N
11/13/2018,7,3,HLSES_UNIT3,RN,37.68,N
11/13/2018,7,3,HLSES_UNIT4,RN,37.68,N
11/13/2018,7,3,HLSES_UNIT5,RN,37.68,N
11/13/2018,7,3,HORSECRK_RN,RN,36.26,N
11/13/2018,7,3,HOVEY_GEN,RN,378.51,N
11/13/2018,7,3,HRFDWIND_ALL,RN,36.54,N
11/13/2018,7,3,HWF_HWFG1,RN,36.42,N
11/13/2018,7,3,H_HOLLO_WND1,RN,35.69,N
11/13/2018,7,3,INDN_INDNNWP,RN,-12.72,N
11/13/2018,7,3,IND_INADALE1,RN,36.63,N
11/13/2018,7,3,INGLCOSW_CC1,LCCRN,25.26,N
11/13/2018,7,3,INGLCOSW_STG,PCCRN,25.26,N
11/13/2018,7,3,INGLCOS_CTG1,PCCRN,25.26,N
11/13/2018,7,3,INGLCOS_CTG2,PCCRN,25.26,N
11/13/2018,7,3,INGLCO_PUN1,PUN,25.26,N
11/13/2018,7,3,INGLCO_PUN2,PUN,25.26,N
11/13/2018,7,3,INGLCO_PUN3,PUN,25.26,N
11/13/2018,7,3,INKS_INKS_G1,RN,34.39,N
11/13/2018,7,3,IN_INDNENR,RN,-10.56,N
11/13/2018,7,3,IN_INDNENR_2,RN,-3.81,N
11/13/2018,7,3,JACKCNTY_CC1,LCCRN,36.76,N
11/13/2018,7,3,JACKCNTY_CT1,PCCRN,36.76,N
11/13/2018,7,3,JACKCNTY_CT2,PCCRN,36.76,N
11/13/2018,7,3,JACKCNTY_STG,PCCRN,36.76,N
11/13/2018,7,3,JCKCNTY2_CC1,LCCRN,36.58,N
11/13/2018,7,3,JCKCNTY2_CT3,PCCRN,36.58,N
11/13/2018,7,3,JCKCNTY2_CT4,PCCRN,36.58,N
11/13/2018,7,3,JCKCNTY2_ST2,PCCRN,36.58,N
11/13/2018,7,3,KEECHI_U1,RN,36.76,N
11/13/2018,7,3,KEO_KEO_SM1,RN,-18,N
11/13/2018,7,3,KING_KINGNE,RN,-0.93,N
11/13/2018,7,3,KING_KINGNW,RN,6.66,N
11/13/2018,7,3,KING_KINGSE,RN,-0.93,N
11/13/2018,7,3,KING_KINGSW,RN,6.66,N
11/13/2018,7,3,KMCHI_CC1,LCCRN,37.01,N
11/13/2018,7,3,KMCHI_CC2,LCCRN,37.01,N
11/13/2018,7,3,LAMESASLR_G,RN,59.98,N
11/13/2018,7,3,LARDVFTN_G4,RN,23.7,N
11/13/2018,7,3,LARDVFTN_G5,RN,23.7,N
11/13/2018,7,3,LASSO_GEN,RN,3237.95,N
11/13/2018,7,3,LEG_LEG_G1,RN,34.34,N
11/13/2018,7,3,LEG_LEG_G2,RN,34.34,N
11/13/2018,7,3,LEONLCPCT1_2,RN,23.91,N
11/13/2018,7,3,LEONLCPCT3_4,RN,23.91,N
11/13/2018,7,3,LFBIO_UNIT1,RN,35.63,N
11/13/2018,7,3,LGD_LANGFORD,RN,28.67,N
11/13/2018,7,3,LGE_CC1,LCCRN,25.26,N
11/13/2018,7,3,LGE_LGE_GT1,PCCRN,25.26,N
11/13/2018,7,3,LGE_LGE_GT2,PCCRN,25.26,N
11/13/2018,7,3,LGE_LGE_STG,PCCRN,25.26,N
11/13/2018,7,3,LGE_PUN1,RN,25.26,N
11/13/2018,7,3,LGE_PUN2,RN,25.26,N
11/13/2018,7,3,LGW_UNIT_ALL,RN,34.91,N
11/13/2018,7,3,LHM_CVC_G4,RN,31.96,N
11/13/2018,7,3,LHM_PUN1,PUN,31.96,N
11/13/2018,7,3,LHM_PUN2,PUN,31.96,N
11/13/2018,7,3,LHORN_N_U1_2,RN,36.54,N
11/13/2018,7,3,LHSES_UNIT1,RN,36.88,N
11/13/2018,7,3,LHSES_UNIT2,RN,36.88,N
11/13/2018,7,3,LNCRK_ALL,RN,36.4,N
11/13/2018,7,3,LONEWOLF_ALL,RN,37.31,N
11/13/2018,7,3,LOSTPI_CC1,LCCRN,36.16,N
11/13/2018,7,3,LOS_LOSTPGT1,PCCRN,36.16,N
11/13/2018,7,3,LOS_LOSTPGT2,PCCRN,36.16,N
11/13/2018,7,3,LOS_LOSTPST1,PCCRN,36.16,N
11/13/2018,7,3,LPCCS_CC1,LCCRN,37,N
11/13/2018,7,3,LPCCS_CC2,LCCRN,37,N
11/13/2018,7,3,LPCCS_CT11,PCCRN,37,N
11/13/2018,7,3,LPCCS_CT12,PCCRN,37,N
11/13/2018,7,3,LPCCS_CT21,PCCRN,37,N
11/13/2018,7,3,LPCCS_CT22,PCCRN,37,N
11/13/2018,7,3,LPCCS_UNIT1,PCCRN,37,N
11/13/2018,7,3,LPCCS_UNIT2,PCCRN,37,N
11/13/2018,7,3,LV1A_LV1B,RN,24.65,N
11/13/2018,7,3,LV3_RN,RN,24.41,N
11/13/2018,7,3,LV3_UNIT1,RN,24.08,N
11/13/2018,7,3,LV4_UNIT_1,RN,24.08,N
11/13/2018,7,3,LV5_UNIT1,RN,24.41,N
11/13/2018,7,3,LZ_AEN,LZEW,36.29,N
11/13/2018,7,3,LZ_AEN,LZ,36.3,N
11/13/2018,7,3,LZ_CPS,LZEW,24.1,N
11/13/2018,7,3,LZ_CPS,LZ,24.1,N
11/13/2018,7,3,LZ_HOUSTON,LZEW,31.83,N
11/13/2018,7,3,LZ_HOUSTON,LZ,31.83,N
11/13/2018,7,3,LZ_LCRA,LZEW,34.64,N
11/13/2018,7,3,LZ_LCRA,LZ,34.64,N
11/13/2018,7,3,LZ_NORTH,LZEW,36.76,N
11/13/2018,7,3,LZ_NORTH,LZ,36.76,N
11/13/2018,7,3,LZ_RAYBN,LZ,36.84,N
11/13/2018,7,3,LZ_RAYBN,LZEW,36.84,N
11/13/2018,7,3,LZ_SOUTH,LZEW,27.23,N
11/13/2018,7,3,LZ_SOUTH,LZ,27.23,N
11/13/2018,7,3,LZ_WEST,LZEW,106.66,N
11/13/2018,7,3,LZ_WEST,LZ,106.66,N
11/13/2018,7,3,MARBFA,RN,35.05,N
11/13/2018,7,3,MARIAH_ALL,RN,36.54,N
11/13/2018,7,3,MAR_MARSFOG1,RN,36.23,N
11/13/2018,7,3,MAR_MARSFOG2,RN,36.23,N
11/13/2018,7,3,MAR_MARSFOG3,RN,36.23,N
11/13/2018,7,3,MCDLD_FCSBW1,RN,54.53,N
11/13/2018,7,3,MCSES_UNIT6,RN,37.13,N
11/13/2018,7,3,MCSES_UNIT7,RN,37.13,N
11/13/2018,7,3,MCSES_UNIT8,RN,37.13,N
11/13/2018,7,3,MDANP_CT1_2,RN,30.41,N
11/13/2018,7,3,MDANP_CT3_4,RN,30.41,N
11/13/2018,7,3,MDANP_CT5_6,RN,30.41,N
11/13/2018,7,3,MESQCRK_ALL,RN,34.27,N
11/13/2018,7,3,MGSES_CT123,RN,41.01,N
11/13/2018,7,3,MGSES_CT456,RN,41.01,N
11/13/2018,7,3,MIAM1_G1_G2,RN,36.53,N
11/13/2018,7,3,MIL_MILG1_2,RN,36.05,N
11/13/2018,7,3,MIL_MILG345,RN,36.05,N
11/13/2018,7,3,MIRAGE_G1,RN,31.76,N
11/13/2018,7,3,MIRASOLE_GEN,RN,24.27,N
11/13/2018,7,3,MLSES_UNIT1,RN,35.89,N
11/13/2018,7,3,MLSES_UNIT2,RN,35.89,N
11/13/2018,7,3,MLSES_UNIT3,RN,35.89,N
11/13/2018,7,3,MNSES_UNIT1,RN,36.97,N
11/13/2018,7,3,MNSES_UNIT2,RN,36.97,N
11/13/2018,7,3,MNSES_UNIT3,RN,36.97,N
11/13/2018,7,3,MOZART_WIND1,RN,38.65,N
11/13/2018,7,3,MWEC_G1,RN,38.78,N
11/13/2018,7,3,NACPW_UNIT1,RN,35.64,N
11/13/2018,7,3,NBOHR_RN,RN,39.81,N
11/13/2018,7,3,NCARBIDEG8,RN,27.51,N
11/13/2018,7,3,NCARBIDE_1_7,RN,27.51,N
11/13/2018,7,3,NCARBID_PUN1,PUN,27.51,N
11/13/2018,7,3,NCARBID_PUN2,PUN,27.51,N
11/13/2018,7,3,NEDIN_CC1,LCCRN,24.53,N
11/13/2018,7,3,NED_NEDIN_G1,PCCRN,24.53,N
11/13/2018,7,3,NED_NEDIN_G2,PCCRN,24.53,N
11/13/2018,7,3,NED_NEDIN_G3,PCCRN,24.53,N
11/13/2018,7,3,NUECES_B_CC1,LCCRN,25.18,N
11/13/2018,7,3,NUE_NUECESG7,PCCRN,25.17,N
11/13/2018,7,3,NUE_NUECESG8,PCCRN,25.18,N
11/13/2018,7,3,NUE_NUECESG9,PCCRN,25.18,N
11/13/2018,7,3,NWF_NWF1,RN,121.11,N
11/13/2018,7,3,OECCS_1,PCCRN,14.46,N
11/13/2018,7,3,OECCS_2,PCCRN,14.46,N
11/13/2018,7,3,OECCS_CC1,LCCRN,6.06,N
11/13/2018,7,3,OECCS_CC2,LCCRN,6.21,N
11/13/2018,7,3,OGSES_1,RN,34.51,N
11/13/2018,7,3,OGSES_2,RN,34.51,N
11/13/2018,7,3,OKLA_OKLA_G1,RN,36.55,N
11/13/2018,7,3,OLIN_OLING_1,RN,36.9,N
11/13/2018,7,3,OLIN_OLING_2,RN,36.9,N
11/13/2018,7,3,OLIN_OLING_3,RN,36.9,N
11/13/2018,7,3,OLIN_OLING_4,RN,36.9,N
11/13/2018,7,3,OWF_OWF,RN,54.09,N
11/13/2018,7,3,OXY_OXY_CCG1,RN,25.14,N
11/13/2018,7,3,OXY_PUN1,PUN,25.14,N
11/13/2018,7,3,OXY_PUN2,PUN,25.14,N
11/13/2018,7,3,PANDA_S_CC1,LCCRN,37.07,N
11/13/2018,7,3,PANDA_S_CT1,PCCRN,37.07,N
11/13/2018,7,3,PANDA_S_CT2,PCCRN,37.07,N
11/13/2018,7,3,PANDA_S_ST1,RN,37.07,N
11/13/2018,7,3,PANDA_T1_CC1,LCCRN,35.23,N
11/13/2018,7,3,PANDA_T1_CT1,PCCRN,35.23,N
11/13/2018,7,3,PANDA_T1_CT2,PCCRN,35.23,N
11/13/2018,7,3,PANDA_T1_ST1,PCCRN,35.23,N
11/13/2018,7,3,PANDA_T2_CC1,LCCRN,35.23,N
11/13/2018,7,3,PANDA_T2_CT1,PCCRN,35.23,N
11/13/2018,7,3,PANDA_T2_CT2,PCCRN,35.23,N
11/13/2018,7,3,PANDA_T2_ST1,PCCRN,35.23,N
