DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
11/14/2018,01:00,AEEC, 30.25,N
11/14/2018,01:00,AMISTAD_ALL, 25.18,N
11/14/2018,01:00,AMOCOOIL_CC1, 29.43,N
11/14/2018,01:00,AMOCOOIL_CC2, 29.43,N
11/14/2018,01:00,AMOCO_PUN1, 29.43,N
11/14/2018,01:00,AMOCO_PUN2, 29.43,N
11/14/2018,01:00,AMO_AMOCO_1, 29.43,N
11/14/2018,01:00,AMO_AMOCO_2, 29.43,N
11/14/2018,01:00,AMO_AMOCO_5, 29.43,N
11/14/2018,01:00,AMO_AMOCO_G1, 29.43,N
11/14/2018,01:00,AMO_AMOCO_G2, 29.43,N
11/14/2018,01:00,AMO_AMOCO_G3, 29.43,N
11/14/2018,01:00,AMO_AMOCO_S1, 29.43,N
11/14/2018,01:00,AMO_AMOCO_S2, 29.43,N
11/14/2018,01:00,ANACACHO_ANA, 27.04,N
11/14/2018,01:00,ATK_ATKINSG7, 30.29,N
11/14/2018,01:00,AUSTPL_ALL, 29.49,N
11/14/2018,01:00,AZ_ALL, 29.41,N
11/14/2018,01:00,BAC_RN_ALL, 29.43,N
11/14/2018,01:00,BAFFIN_ALL, 29.16,N
11/14/2018,01:00,BASTEN_CC1, 29.44,N
11/14/2018,01:00,BASTEN_CCU, 29.44,N
11/14/2018,01:00,BBREEZE_1_2, 29.27,N
11/14/2018,01:00,BBSES_UNIT1, 29.74,N
11/14/2018,01:00,BBSES_UNIT2, 29.74,N
11/14/2018,01:00,BCATWD_WD_1, 30.11,N
11/14/2018,01:00,BFM_HYD_ST1, 29.4,N
11/14/2018,01:00,BLSMT1_5_A_6, 30.17,N
11/14/2018,01:00,BOOTLEG_UN1, 22.86,N
11/14/2018,01:00,BORDAS_345, 29.26,N
11/14/2018,01:00,BOSQUESW_CC1, 29.74,N
11/14/2018,01:00,BOSQUESW_CC2, 29.72,N
11/14/2018,01:00,BOSQ_BSQSU_5, 29.72,N
11/14/2018,01:00,BOSQ_BSQS_12, 29.72,N
11/14/2018,01:00,BOSQ_BSQS_34, 29.74,N
11/14/2018,01:00,BRAUNIG_CC1, 29.1,N
11/14/2018,01:00,BRAUNIG_VHB1, 29.31,N
11/14/2018,01:00,BRAUNIG_VHB2, 29.31,N
11/14/2018,01:00,BRAUNIG_VHB3, 29.11,N
11/14/2018,01:00,BRAZ_WND_ALL, 30.66,N
11/14/2018,01:00,BRA_AVR1_CT2, 29.1,N
11/14/2018,01:00,BRA_AVR_CST1, 29.1,N
11/14/2018,01:00,BRISCOE_WIND, 30.22,N
11/14/2018,01:00,BRTSW_BCW1, 29.98,N
11/14/2018,01:00,BR_VHB6CT5_6, 29.31,N
11/14/2018,01:00,BR_VHB6CT7_8, 29.31,N
11/14/2018,01:00,BSF_PUN1, 29.33,N
11/14/2018,01:00,BSF_PUN2, 29.33,N
11/14/2018,01:00,BTE_BTE_G1, 29.41,N
11/14/2018,01:00,BTE_BTE_G2, 29.41,N
11/14/2018,01:00,BTE_BTE_G3, 29.41,N
11/14/2018,01:00,BTE_BTE_G4, 29.41,N
11/14/2018,01:00,BTE_CC1, 29.41,N
11/14/2018,01:00,BTE_PUN1, 29.41,N
11/14/2018,01:00,BTE_PUN2, 29.41,N
11/14/2018,01:00,BUCHAN_ALL, 28.37,N
11/14/2018,01:00,BUCKTHRN_RN, 29.87,N
11/14/2018,01:00,BUFF_GAP_ALL, 30,N
11/14/2018,01:00,BULLCRK_1_2, 30.85,N
11/14/2018,01:00,BVE_CC1, 29.36,N
11/14/2018,01:00,BVE_UNIT1, 29.36,N
11/14/2018,01:00,BVE_UNIT2, 29.36,N
11/14/2018,01:00,BVE_UNIT3, 29.36,N
11/14/2018,01:00,BYU_BYU_1, 29.4,N
11/14/2018,01:00,BYU_BYU_12, 29.4,N
11/14/2018,01:00,BYU_BYU_34, 29.4,N
11/14/2018,01:00,BYU_BYU_G8, 29.4,N
11/14/2018,01:00,BYU_CC1, 29.4,N
11/14/2018,01:00,BYU_PUN1, 29.4,N
11/14/2018,01:00,BYU_PUN2, 29.4,N
11/14/2018,01:00,BYU_PUN3, 29.4,N
11/14/2018,01:00,BYU_PUN4, 29.4,N
11/14/2018,01:00,B_DAVIS_3, 34.93,N
11/14/2018,01:00,B_DAVIS_4, 34.93,N
11/14/2018,01:00,B_DAVIS_CC1, 34.93,N
11/14/2018,01:00,B_D_B_DAVIG1, 34.93,N
11/14/2018,01:00,B_D_B_DAVIG2, 34.93,N
11/14/2018,01:00,CABEZON_ALL, 29.45,N
11/14/2018,01:00,CALAVER_JKS1, 29.12,N
11/14/2018,01:00,CALAVER_JKS2, 29.12,N
11/14/2018,01:00,CALAVER_JTD1, 29.1,N
11/14/2018,01:00,CALAVER_JTD2, 29.1,N
11/14/2018,01:00,CALAVER_OWS1, 29.31,N
11/14/2018,01:00,CALAVER_OWS2, 29.31,N
11/14/2018,01:00,CALHOUN_ALL, 35.21,N
11/14/2018,01:00,CALLAHA_WND1, 30.03,N
11/14/2018,01:00,CAL_ALL, 29.41,N
11/14/2018,01:00,CAL_CALGT1, 29.41,N
11/14/2018,01:00,CAL_CALSTG1, 29.41,N
11/14/2018,01:00,CAL_CC1, 29.41,N
11/14/2018,01:00,CAL_PUN1, 29.41,N
11/14/2018,01:00,CAL_PUN2, 29.41,N
11/14/2018,01:00,CAMWIND_RN, 29.31,N
11/14/2018,01:00,CAPRIDG4_CR4, 29.83,N
11/14/2018,01:00,CAPRIDGE_ALL, 29.83,N
11/14/2018,01:00,CARBN_BSP_1, 33.28,N
11/14/2018,01:00,CASL_GAP_UN1, 18.75,N
11/14/2018,01:00,CBECII_1, 29.32,N
11/14/2018,01:00,CBECII_2, 29.32,N
11/14/2018,01:00,CBECII_CC3, 29.32,N
11/14/2018,01:00,CBEC_ALL, 29.24,N
11/14/2018,01:00,CBEC_CC1, 29.24,N
11/14/2018,01:00,CBEC_CC2, 29.24,N
11/14/2018,01:00,CBY4_ALL, 29.41,N
11/14/2018,01:00,CBY4_CC1, 29.41,N
11/14/2018,01:00,CBY_CBY_G1, 29.41,N
11/14/2018,01:00,CBY_CBY_G2, 29.41,N
11/14/2018,01:00,CCEC_CC1, 35.95,N
11/14/2018,01:00,CCEC_GT1, 35.95,N
11/14/2018,01:00,CCEC_GT2, 35.95,N
11/14/2018,01:00,CCEC_PUN1, 35.95,N
11/14/2018,01:00,CCEC_PUN2, 35.95,N
11/14/2018,01:00,CCEC_ST1, 35.95,N
11/14/2018,01:00,CEDROHI_CHW1, 30.03,N
11/14/2018,01:00,CFLATS_UNIT, 29.1,N
11/14/2018,01:00,CHAMON_UN1, 29.42,N
11/14/2018,01:00,CHAMON_UN2, 29.42,N
11/14/2018,01:00,CHEDPW_GT2, 29.43,N
11/14/2018,01:00,CHE_CC1, 29.42,N
11/14/2018,01:00,CHE_LYD, 29.41,N
11/14/2018,01:00,CHE_LYD2, 29.41,N
11/14/2018,01:00,CHE_PUN1, 29.41,N
11/14/2018,01:00,CHE_PUN2, 29.41,N
11/14/2018,01:00,COL_COLETOG1, 29.24,N
11/14/2018,01:00,COTPLNS_RN, 30.25,N
11/14/2018,01:00,COTTON_PAP2, 36.15,N
11/14/2018,01:00,CPSES_UNIT1, 29.89,N
11/14/2018,01:00,CPSES_UNIT2, 29.89,N
11/14/2018,01:00,CSC_CSECG1_2, 30.63,N
11/14/2018,01:00,CVC_CC1, 29.43,N
11/14/2018,01:00,CVC_CVCG1_5, 29.43,N
11/14/2018,01:00,CVC_CVC_G2, 29.43,N
11/14/2018,01:00,CVC_CVC_G3, 29.43,N
11/14/2018,01:00,DANSBY_ALL, 30.39,N
11/14/2018,01:00,DC2SES_ALL, 29.89,N
11/14/2018,01:00,DC_E, 29.89,N
11/14/2018,01:00,DC_L, 29.48,N
11/14/2018,01:00,DC_N, 30.15,N
11/14/2018,01:00,DC_R, 31.99,N
11/14/2018,01:00,DC_S, 26.88,N
11/14/2018,01:00,DDPEC_CC1, 29.4,N
11/14/2018,01:00,DDPEC_GT1, 29.4,N
11/14/2018,01:00,DDPEC_GT2, 29.4,N
11/14/2018,01:00,DDPEC_GT3, 29.4,N
11/14/2018,01:00,DDPEC_GT4, 29.4,N
11/14/2018,01:00,DDPEC_GT6, 29.4,N
11/14/2018,01:00,DDPEC_ST1, 29.4,N
11/14/2018,01:00,DECKER_DPG1, 29.49,N
11/14/2018,01:00,DECKER_DPG2, 29.49,N
11/14/2018,01:00,DECKER_GT, 29.49,N
11/14/2018,01:00,DENISON_G1_2, 29.9,N
11/14/2018,01:00,DERMOTT_ALL, 30.44,N
11/14/2018,01:00,DIB_CC1, 29.41,N
11/14/2018,01:00,DIB_DIB_G1, 29.41,N
11/14/2018,01:00,DIB_DIB_G2, 29.41,N
11/14/2018,01:00,DIB_DIB_G3, 29.41,N
11/14/2018,01:00,DIB_DIB_G4, 29.41,N
11/14/2018,01:00,DIB_PUN1, 29.41,N
11/14/2018,01:00,DIB_PUN2, 29.41,N
11/14/2018,01:00,DOWGEN_PUN1, 29.33,N
11/14/2018,01:00,DOWGEN_PUN2, 29.33,N
11/14/2018,01:00,DOWGEN_PUN3, 29.33,N
11/14/2018,01:00,DOW_61_2_63, 29.33,N
11/14/2018,01:00,DOW_64, 29.33,N
11/14/2018,01:00,DOW_81_2_84, 29.33,N
11/14/2018,01:00,DOW_G37_G35, 29.33,N
11/14/2018,01:00,DOW_G66_ST65, 29.33,N
11/14/2018,01:00,DOW_G67, 29.33,N
11/14/2018,01:00,DOW_G96_ST95, 29.33,N
11/14/2018,01:00,DUKE_CC1, 28.99,N
11/14/2018,01:00,DUKE_GST1CCU, 28.99,N
11/14/2018,01:00,DUKE_GT2_CCU, 28.99,N
11/14/2018,01:00,DUP_DUPV1_G1, 34.88,N
11/14/2018,01:00,DUP_PUN1, 34.88,N
11/14/2018,01:00,DUP_PUN2, 34.88,N
11/14/2018,01:00,DUP_PUN3, 34.88,N
11/14/2018,01:00,DUP_PUN4, 34.88,N
11/14/2018,01:00,ECLIPSE_UN1, 26.48,N
11/14/2018,01:00,ELB_ELBCREEK, 31.1,N
11/14/2018,01:00,ELECTRAW_1_2, 30.15,N
11/14/2018,01:00,ENAS_ENA1, 30.83,N
11/14/2018,01:00,ETCCS_CC1, 29.82,N
11/14/2018,01:00,ETCCS_CCU, 29.82,N
11/14/2018,01:00,EXGNSND_RN, 30.3,N
11/14/2018,01:00,EXGNWTL_1, 30.03,N
11/14/2018,01:00,EXN_14, 29.41,N
11/14/2018,01:00,EXN_1_3, 29.41,N
11/14/2018,01:00,EXN_4, 29.41,N
11/14/2018,01:00,EXN_8, 29.41,N
11/14/2018,01:00,EXN_9_13, 29.41,N
11/14/2018,01:00,EXN_PUN1, 29.41,N
11/14/2018,01:00,EXN_PUN2, 29.41,N
11/14/2018,01:00,EXN_PUN3, 29.41,N
11/14/2018,01:00,FAL_FALCONG1, 30.87,N
11/14/2018,01:00,FAL_FALCONG2, 30.87,N
11/14/2018,01:00,FAL_FALCONG3, 30.87,N
11/14/2018,01:00,FEGC_RN, 29.37,N
11/14/2018,01:00,FERGCC_CC1, 28.12,N
11/14/2018,01:00,FERGCC_GT1_1, 28.12,N
11/14/2018,01:00,FERGCC_GT2_3, 28.12,N
11/14/2018,01:00,FERGCC_ST1_5, 28.12,N
11/14/2018,01:00,FERMI_ALL, 25.52,N
11/14/2018,01:00,FLCNS_CC1, 31.62,N
11/14/2018,01:00,FLCNS_UNIT1, 31.62,N
11/14/2018,01:00,FLCNS_UNIT2, 31.62,N
11/14/2018,01:00,FLCNS_UNIT3, 31.62,N
11/14/2018,01:00,FLTCK_SSI, 29.88,N
11/14/2018,01:00,FLUVANNA_1_2, 30.51,N
11/14/2018,01:00,FORMOSA_CC1, 35.32,N
11/14/2018,01:00,FORMOSA_PUN1, 35.32,N
11/14/2018,01:00,FORMOSA_PUN2, 35.32,N
11/14/2018,01:00,FO_FORMOSA11, 35.32,N
11/14/2018,01:00,FO_FORMOSA12, 35.32,N
11/14/2018,01:00,FO_FORMOSG1, 35.32,N
11/14/2018,01:00,FO_FORMOSG10, 35.32,N
11/14/2018,01:00,FO_FORMOSG2, 35.32,N
11/14/2018,01:00,FO_FORMOSG3, 35.32,N
11/14/2018,01:00,FO_FORMOSG4, 35.32,N
11/14/2018,01:00,FO_FORMOSG5, 35.32,N
11/14/2018,01:00,FO_FORMOSG6, 35.32,N
11/14/2018,01:00,FO_FORMOSG7, 35.32,N
11/14/2018,01:00,FO_FORMOSG8, 35.32,N
11/14/2018,01:00,FO_FORMOSG9, 35.32,N
11/14/2018,01:00,FPPYD_FPP_G1, 23.56,N
11/14/2018,01:00,FPPYD_FPP_G2, 23.56,N
11/14/2018,01:00,FPPYD_FPP_G3, 23.56,N
11/14/2018,01:00,FREC_1_CCU, 29.76,N
11/14/2018,01:00,FREC_2_CCU, 29.73,N
11/14/2018,01:00,FREC_CC1, 29.76,N
11/14/2018,01:00,FREC_CC2, 29.73,N
11/14/2018,01:00,FRNYPP_1_CCU, 29.89,N
11/14/2018,01:00,FRNYPP_2_CCU, 29.89,N
11/14/2018,01:00,FRNYPP_CC1, 29.89,N
11/14/2018,01:00,FRNYPP_CC2, 29.89,N
11/14/2018,01:00,FTR_CC1, 29.51,N
11/14/2018,01:00,FTR_FTR_G1_4, 29.51,N
11/14/2018,01:00,FTWIND_UNIT1, 29.76,N
11/14/2018,01:00,GBY_GBY_5, 29.42,N
11/14/2018,01:00,GBY_GT, 29.4,N
11/14/2018,01:00,GIB_GIB_CRG1, 29.53,N
11/14/2018,01:00,GID_GIDEONG1, 29.56,N
11/14/2018,01:00,GID_GIDEONG2, 29.56,N
11/14/2018,01:00,GID_GIDEONG3, 29.56,N
11/14/2018,01:00,GOA_GOATWIND, 29.98,N
11/14/2018,01:00,GPASTURE_ALL, 30.16,N
11/14/2018,01:00,GRANDVW1_A_B, 30.21,N
11/14/2018,01:00,GRSES_UNIT1, 30.08,N
11/14/2018,01:00,GRSES_UNIT2, 30.09,N
11/14/2018,01:00,GUADG_CC1, 29.23,N
11/14/2018,01:00,GUADG_CC2, 29.23,N
11/14/2018,01:00,GUADG_CCU1, 29.23,N
11/14/2018,01:00,GUADG_CCU2, 29.23,N
11/14/2018,01:00,GUNMTN_NODE, 32.01,N
11/14/2018,01:00,GWEC_G1, 29.07,N
11/14/2018,01:00,HAYSEN1_2, 29.28,N
11/14/2018,01:00,HAYSEN3_4, 29.28,N
11/14/2018,01:00,HB_BUSAVG, 29.54,N
11/14/2018,01:00,HB_HOUSTON, 29.4,N
11/14/2018,01:00,HB_HUBAVG, 29.56,N
11/14/2018,01:00,HB_NORTH, 29.83,N
11/14/2018,01:00,HB_SOUTH, 28.29,N
11/14/2018,01:00,HB_WEST, 30.72,N
11/14/2018,01:00,HELIOS_RN, 28.38,N
11/14/2018,01:00,HHGT_KENDAL, 28.84,N
11/14/2018,01:00,HHOLLW2_WND1, 30,N
11/14/2018,01:00,HHOLLW3_WND1, 30,N
11/14/2018,01:00,HHOLLW4_WND1, 30,N
11/14/2018,01:00,HICK_G1_G2, 25.55,N
11/14/2018,01:00,HLSES_UNIT3, 29.89,N
11/14/2018,01:00,HLSES_UNIT4, 29.89,N
11/14/2018,01:00,HLSES_UNIT5, 29.89,N
11/14/2018,01:00,HORSECRK_RN, 30.13,N
11/14/2018,01:00,HOVEY_GEN, 167.88,N
11/14/2018,01:00,HRFDWIND_ALL, 30.22,N
11/14/2018,01:00,HWF_HWFG1, 30.17,N
11/14/2018,01:00,H_HOLLO_WND1, 30,N
11/14/2018,01:00,INDN_INDNNWP, 13.46,N
11/14/2018,01:00,IND_INADALE1, 30.46,N
11/14/2018,01:00,INGLCOSW_CC1, 36.04,N
11/14/2018,01:00,INGLCOSW_STG, 36.04,N
11/14/2018,01:00,INGLCOS_CTG1, 36.04,N
11/14/2018,01:00,INGLCOS_CTG2, 36.04,N
11/14/2018,01:00,INGLCO_PUN1, 36.04,N
11/14/2018,01:00,INGLCO_PUN2, 36.04,N
11/14/2018,01:00,INGLCO_PUN3, 36.04,N
11/14/2018,01:00,INKS_INKS_G1, 28.33,N
11/14/2018,01:00,IN_INDNENR, 14.31,N
11/14/2018,01:00,IN_INDNENR_2, 16.88,N
11/14/2018,01:00,JACKCNTY_CC1, 29.93,N
11/14/2018,01:00,JACKCNTY_CT1, 29.93,N
11/14/2018,01:00,JACKCNTY_CT2, 29.93,N
11/14/2018,01:00,JACKCNTY_STG, 29.93,N
11/14/2018,01:00,JCKCNTY2_CC1, 30,N
11/14/2018,01:00,JCKCNTY2_CT3, 30,N
11/14/2018,01:00,JCKCNTY2_CT4, 30,N
11/14/2018,01:00,JCKCNTY2_ST2, 30,N
11/14/2018,01:00,KEECHI_U1, 29.93,N
11/14/2018,01:00,KEO_KEO_SM1, 11.39,N
11/14/2018,01:00,KING_KINGNE, 17.96,N
11/14/2018,01:00,KING_KINGNW, 18.65,N
11/14/2018,01:00,KING_KINGSE, 17.96,N
11/14/2018,01:00,KING_KINGSW, 18.65,N
11/14/2018,01:00,KMCHI_CC1, 29.9,N
11/14/2018,01:00,KMCHI_CC2, 29.9,N
11/14/2018,01:00,LAMESASLR_G, 32.36,N
11/14/2018,01:00,LARDVFTN_G4, 29.48,N
11/14/2018,01:00,LARDVFTN_G5, 29.48,N
11/14/2018,01:00,LASSO_GEN, 292.91,N
11/14/2018,01:00,LEG_LEG_G1, 29.65,N
11/14/2018,01:00,LEG_LEG_G2, 29.65,N
11/14/2018,01:00,LEONLCPCT1_2, 29.15,N
11/14/2018,01:00,LEONLCPCT3_4, 29.15,N
11/14/2018,01:00,LFBIO_UNIT1, 29.79,N
11/14/2018,01:00,LGD_LANGFORD, 28.08,N
11/14/2018,01:00,LGE_CC1, 36.04,N
11/14/2018,01:00,LGE_LGE_GT1, 36.04,N
11/14/2018,01:00,LGE_LGE_GT2, 36.04,N
11/14/2018,01:00,LGE_LGE_STG, 36.04,N
11/14/2018,01:00,LGE_PUN1, 36.04,N
11/14/2018,01:00,LGE_PUN2, 36.04,N
11/14/2018,01:00,LGW_UNIT_ALL, 29.61,N
11/14/2018,01:00,LHM_CVC_G4, 29.41,N
11/14/2018,01:00,LHM_PUN1, 29.41,N
11/14/2018,01:00,LHM_PUN2, 29.41,N
11/14/2018,01:00,LHORN_N_U1_2, 30.22,N
11/14/2018,01:00,LHSES_UNIT1, 29.89,N
11/14/2018,01:00,LHSES_UNIT2, 29.89,N
11/14/2018,01:00,LNCRK_ALL, 30.19,N
11/14/2018,01:00,LONEWOLF_ALL, 30.58,N
11/14/2018,01:00,LOSTPI_CC1, 23.56,N
11/14/2018,01:00,LOS_LOSTPGT1, 23.56,N
11/14/2018,01:00,LOS_LOSTPGT2, 23.56,N
11/14/2018,01:00,LOS_LOSTPST1, 23.56,N
11/14/2018,01:00,LPCCS_CC1, 29.9,N
11/14/2018,01:00,LPCCS_CC2, 29.9,N
11/14/2018,01:00,LPCCS_CT11, 29.9,N
11/14/2018,01:00,LPCCS_CT12, 29.9,N
11/14/2018,01:00,LPCCS_CT21, 29.9,N
11/14/2018,01:00,LPCCS_CT22, 29.9,N
11/14/2018,01:00,LPCCS_UNIT1, 29.9,N
11/14/2018,01:00,LPCCS_UNIT2, 29.9,N
11/14/2018,01:00,LV1A_LV1B, 29.32,N
11/14/2018,01:00,LV3_RN, 31.23,N
11/14/2018,01:00,LV3_UNIT1, 29.25,N
11/14/2018,01:00,LV4_UNIT_1, 29.25,N
11/14/2018,01:00,LV5_UNIT1, 31.23,N
11/14/2018,01:00,LZ_AEN, 29.52,N
11/14/2018,01:00,LZ_CPS, 29.16,N
11/14/2018,01:00,LZ_HOUSTON, 29.4,N
11/14/2018,01:00,LZ_LCRA, 29.37,N
11/14/2018,01:00,LZ_NORTH, 29.85,N
11/14/2018,01:00,LZ_RAYBN, 29.88,N
11/14/2018,01:00,LZ_SOUTH, 31.27,N
11/14/2018,01:00,LZ_WEST, 45.97,N
11/14/2018,01:00,MARBFA, 29.49,N
11/14/2018,01:00,MARIAH_ALL, 30.22,N
11/14/2018,01:00,MAR_MARSFOG1, 29.64,N
11/14/2018,01:00,MAR_MARSFOG2, 29.52,N
11/14/2018,01:00,MAR_MARSFOG3, 29.52,N
11/14/2018,01:00,MCDLD_FCSBW1, 31.04,N
11/14/2018,01:00,MCSES_UNIT6, 29.85,N
11/14/2018,01:00,MCSES_UNIT7, 29.85,N
11/14/2018,01:00,MCSES_UNIT8, 29.85,N
11/14/2018,01:00,MDANP_CT1_2, 29.82,N
11/14/2018,01:00,MDANP_CT3_4, 29.82,N
11/14/2018,01:00,MDANP_CT5_6, 29.82,N
11/14/2018,01:00,MESQCRK_ALL, 30.63,N
11/14/2018,01:00,MGSES_CT123, 30.77,N
11/14/2018,01:00,MGSES_CT456, 30.77,N
11/14/2018,01:00,MIAM1_G1_G2, 30.21,N
11/14/2018,01:00,MIL_MILG1_2, 29.88,N
11/14/2018,01:00,MIL_MILG345, 29.88,N
11/14/2018,01:00,MIRAGE_G1, 29.4,N
11/14/2018,01:00,MIRASOLE_GEN, 29.16,N
11/14/2018,01:00,MLSES_UNIT1, 29.81,N
11/14/2018,01:00,MLSES_UNIT2, 29.81,N
11/14/2018,01:00,MLSES_UNIT3, 29.81,N
11/14/2018,01:00,MNSES_UNIT1, 29.9,N
11/14/2018,01:00,MNSES_UNIT2, 29.9,N
11/14/2018,01:00,MNSES_UNIT3, 29.9,N
11/14/2018,01:00,MOZART_WIND1, 39.18,N
11/14/2018,01:00,MWEC_G1, 33.78,N
11/14/2018,01:00,NACPW_UNIT1, 29.79,N
11/14/2018,01:00,NBOHR_RN, 30.23,N
11/14/2018,01:00,NCARBIDEG8, 34.13,N
11/14/2018,01:00,NCARBIDE_1_7, 34.13,N
11/14/2018,01:00,NCARBID_PUN1, 34.13,N
11/14/2018,01:00,NCARBID_PUN2, 34.13,N
11/14/2018,01:00,NEDIN_CC1, 28.99,N
11/14/2018,01:00,NED_NEDIN_G1, 28.99,N
11/14/2018,01:00,NED_NEDIN_G2, 28.99,N
11/14/2018,01:00,NED_NEDIN_G3, 28.99,N
11/14/2018,01:00,NUECES_B_CC1, 35.94,N
11/14/2018,01:00,NUE_NUECESG7, 35.96,N
11/14/2018,01:00,NUE_NUECESG8, 35.93,N
11/14/2018,01:00,NUE_NUECESG9, 35.93,N
11/14/2018,01:00,NWF_NWF1, 93,N
11/14/2018,01:00,OECCS_1, 31.68,N
11/14/2018,01:00,OECCS_2, 31.68,N
11/14/2018,01:00,OECCS_CC1, 31.68,N
11/14/2018,01:00,OECCS_CC2, 31.68,N
11/14/2018,01:00,OGSES_1, 29.59,N
11/14/2018,01:00,OGSES_2, 29.59,N
11/14/2018,01:00,OKLA_OKLA_G1, 30.15,N
11/14/2018,01:00,OLIN_OLING_1, 29.89,N
11/14/2018,01:00,OLIN_OLING_2, 29.89,N
11/14/2018,01:00,OLIN_OLING_3, 29.89,N
11/14/2018,01:00,OLIN_OLING_4, 29.89,N
11/14/2018,01:00,OWF_OWF, 30.77,N
11/14/2018,01:00,OXY_OXY_CCG1, 36.27,N
11/14/2018,01:00,OXY_PUN1, 36.27,N
11/14/2018,01:00,OXY_PUN2, 36.27,N
11/14/2018,01:00,PANDA_S_CC1, 29.9,N
11/14/2018,01:00,PANDA_S_CT1, 29.9,N
11/14/2018,01:00,PANDA_S_CT2, 29.9,N
11/14/2018,01:00,PANDA_S_ST1, 29.9,N
11/14/2018,01:00,PANDA_T1_CC1, 29.6,N
11/14/2018,01:00,PANDA_T1_CT1, 29.6,N
11/14/2018,01:00,PANDA_T1_CT2, 29.6,N
11/14/2018,01:00,PANDA_T1_ST1, 29.6,N
11/14/2018,01:00,PANDA_T2_CC1, 29.6,N
11/14/2018,01:00,PANDA_T2_CT1, 29.6,N
11/14/2018,01:00,PANDA_T2_CT2, 29.6,N
11/14/2018,01:00,PANDA_T2_ST1, 29.6,N
11/14/2018,01:00,PAP1_PAP1, 36.15,N
11/14/2018,01:00,PB2SES_CT1, 78,N
11/14/2018,01:00,PB2SES_CT2, 78,N
11/14/2018,01:00,PB2SES_CT3, 78,N
11/14/2018,01:00,PB2SES_CT4, 78,N
11/14/2018,01:00,PB2SES_CT5, 78,N
11/14/2018,01:00,PC_NORTH_1, 31.1,N
11/14/2018,01:00,PC_SOUTH_ALL, 31.1,N
11/14/2018,01:00,PEARSA_1_24, 29.06,N
11/14/2018,01:00,PEAR_PEARS_1, 29.09,N
11/14/2018,01:00,PEAR_PEARS_2, 29.09,N
11/14/2018,01:00,PENA_ALL, 29.16,N
11/14/2018,01:00,PH1_UNIT1_2, 30.21,N
11/14/2018,01:00,PH2_U1_U2, 30.21,N
11/14/2018,01:00,PNPI_GT2_RN, 29.34,N
11/14/2018,01:00,PR_PR_G2, 29.41,N
11/14/2018,01:00,PSA_CC1, 29.41,N
11/14/2018,01:00,PSA_PSA_G1, 29.41,N
11/14/2018,01:00,PSA_PSA_G2, 29.41,N
11/14/2018,01:00,PSA_PSA_G3, 29.41,N
11/14/2018,01:00,PSA_PSA_G4, 29.41,N
11/14/2018,01:00,PSA_PSA_G5, 29.41,N
11/14/2018,01:00,PSA_PSA_G6, 29.41,N
11/14/2018,01:00,PSA_PSA_G7, 29.41,N
11/14/2018,01:00,PSA_PUN1, 29.41,N
11/14/2018,01:00,PSA_PUN2, 29.41,N
11/14/2018,01:00,PSA_PUN3, 29.41,N
11/14/2018,01:00,PSA_PUN4, 29.41,N
11/14/2018,01:00,PSA_PUN5, 29.41,N
11/14/2018,01:00,PSG_CC1, 29.41,N
11/14/2018,01:00,PSG_PSG_GT2, 29.41,N
11/14/2018,01:00,PSG_PSG_GT3, 29.41,N
11/14/2018,01:00,PSG_PSG_ST1, 29.41,N
11/14/2018,01:00,PYR_PYRON1, 30.46,N
11/14/2018,01:00,QALSW_ALL, 31.67,N
11/14/2018,01:00,QALSW_CC1, 31.67,N
11/14/2018,01:00,QALSW_CC2, 31.67,N
11/14/2018,01:00,RAYBURN_CC1, 29.89,N
11/14/2018,01:00,RAYBURN_G1_2, 31.04,N
11/14/2018,01:00,RAYB_G78910, 29.89,N
11/14/2018,01:00,RDCAN_RDCNY1, 33.9,N
11/14/2018,01:00,REDFISH_ALL, 29.96,N
11/14/2018,01:00,REDGATE_ALL, 29.32,N
11/14/2018,01:00,REROCK_ALL, 180.31,N
11/14/2018,01:00,RHESS_1, 29.53,N
11/14/2018,01:00,RIGGIN_UNIT1, 235.62,N
11/14/2018,01:00,RIONOG_CC1, 29.26,N
11/14/2018,01:00,RIONOG_CT1, 29.26,N
11/14/2018,01:00,RIONOG_CT2, 29.26,N
11/14/2018,01:00,RIONOG_CT3, 29.26,N
11/14/2018,01:00,RIONOG_ST1, 29.26,N
11/14/2018,01:00,RN_DEC_AGR_A, 29.94,N
11/14/2018,01:00,RN_DEC_AGR_B, 29.94,N
11/14/2018,01:00,RN_DEC_AGR_C, 29.94,N
11/14/2018,01:00,RN_DEC_AGR_D, 29.94,N
11/14/2018,01:00,RN_DEC_GSU0, 29.94,N
11/14/2018,01:00,RN_DEC_GSU1, 29.94,N
11/14/2018,01:00,RN_DEC_GSU2, 29.94,N
11/14/2018,01:00,RN_ECEC_HOLT, 40.99,N
11/14/2018,01:00,RN_OCI_ALAMO, 29.12,N
11/14/2018,01:00,RN_RTS1, 29.64,N
11/14/2018,01:00,RN_SR_WIND1, 29.37,N
11/14/2018,01:00,RN_TOSBATT, 30.74,N
11/14/2018,01:00,ROUTE66_RN, 30.21,N
11/14/2018,01:00,RSK_RN, 30.23,N
11/14/2018,01:00,SALVTION_GEN, 30.13,N
11/14/2018,01:00,SANDHSYD1_2, 29.49,N
